"tsn";"genus";"species";"en_com_name";"fr_com_name";"qc_code";"on_tree_code";"on_alpha_code";"us_code";"nb_code";"id_spe"
822432;"Mammea";"odorata";"chopak";;;;;7654;;"822432-MAM-ODO"
822456;"Calophyllum";"soulattri";"olebtaches, chesemolech";;;;;6344;;"822456-CAL-SOU"
822482;"Neuburgia";"celebica";"kalm, aralm";;;;;7962;;"822482-NEU-CEL"
822515;"Fagraea";"berteroana";"pualulu";;;;;7141;;"822515-FAG-BER"
822556;"Pinus";"massoniana";"Chinese red pine";;;;;8184;;"822556-PIN-MAS"
822576;"Pinus";"oocarpa";"ocote chino";;;;;8186;;"822576-PIN-OOC"
822622;"Callitris";"columellaris";"Callitris columellaris";;;;;6331;;"822622-CAL-COL"
822687;"Pinus";"caribaea";"Caribbean pine";;;;;8183;;"822687-PIN-CAR"
822746;"Dendrocnide";;"Dendrocnide";;;;;6887;;"822746-DEN-NA"
822752;"Dendrocnide";"latifolia";"kahtat";;;;;6886;;"822752-DEN-LAT"
822756;"Pipturus";"argenteus";"soga";;;;;8206;;"822756-PIP-ARG"
822757;"Procris";"pedunculata";"fua lole";;;;;8341;;"822757-PRO-PED"
823738;"Ficus";"lutea";"Ficus lutea";;;;;7158;;"823738-FIC-LUT"
823739;"Ficus";"saffordii";"lulk, banyan";;;;;7168;;"823739-FIC-SAF"
823759;"Triplaris";;"Triplaris";;;;;8843;;"823759-TRI-NA"
823810;"Triplaris";"cumingiana";"ant tree";;;;;8844;;"823810-TRI-CUM"
823949;"Manilkara";"valenzuela";"nisperillo";;;;;7673;;"823949-MAN-VAL"
825205;"Citrus";"macroptera";"kahet, wild orange";;;;;6580;;"825205-CIT-MAC"
825206;"Citrus";"hystrix";"limon china";;;;;6579;;"825206-CIT-HYS"
828486;"Cyrtandra";"pulchella";"cyrtandra";;;;;6863;;"828486-CYR-PUL"
833085;"Premna";"serratifolia";"aloalo";;;;;8309;;"833085-PRE-SER"
834878;"Kunzea";;"Kunzea";;;;;7517;;"834878-KUN-NA"
834900;"Corymbia";"calophylla";"redgum";;;;;6749;;"834900-COR-CAL"
834901;"Corymbia";"citriodora";"Corymbia citriodora";;;;;6750;;"834901-COR-CIT"
834902;"Corymbia";"ficifolia";"redflower gum";;;;;6751;;"834902-COR-FIC"
834903;"Corymbia";"gummifera";"red bloodwood";;;;;6752;;"834903-COR-GUM"
834905;"Eucalyptus";"salicifolia";"black peppermint";;;;;7052;;"834905-EUC-SAL"
834971;"Leptospermum";"polygalifolim";"common teatree";;;;;7560;;"834971-LEP-POL"
834972;"Leptospermum";"petersonii";"common teatree";;;;;7559;;"834972-LEP-PET"
834973;"Leptospermum";"morrisonii";"large-leaf yellow teatree";;;;;7558;;"834973-LEP-MOR"
834991;"Kunzea";"ericoides";"burgan";;;;;7516;;"834991-KUN-ERI"
835177;"Eugenia";"palumbis";"agatelang";;;;;7088;;"835177-EUG-PAL"
835178;"Eugenia";"thompsonii";"atoto";;;;;7102;;"835178-EUG-THO"
835270;"Syzygium";"sandwicense";"ohia ha";;;;;8706;;"835270-SYZ-SAN"
835282;"Syzygium";"samoense";"fena vao";;;;;8705;;"835282-SYZ-SAM"
835283;"Callistemon";"citrinus";"crimson bottlebrush";;;;;6328;;"835283-CAL-CIT"
835359;"Ilex";"mucronata";;"Némopanthe mucroné";"NEM";;;;;"835359-ILE-MUC"
836433;"Sorbus";"aria";"White beam tree";;;145;"";;;"836433-SOR-ARI"
837784;"Pangium";"edule";"rauel";;;;;8091;;"837784-PAN-EDU"
837788;"Salix";"babylonica";"Weeping willow";;;64;"We";;;"837788-SAL-BAB"
837854;"Allophylus";"timorensis";"ebeludes, chebeludes";;;;;6085;;"837854-ALL-TIM"
837857;"Allophylus";"ternatus";"chebeludes";;;;;6084;;"837857-ALL-TER"
837871;"Aesculus";"flava";"yellow buckeye";;;;;332;;"837871-AES-FLA"
845188;"Carya";"aquatica";"water hickory";;;;;401;;"845188-CAR-AQU"
845445;"Homalanthus";;"Homalanthus";;;;;8010;;"845445-HOM-NA"
845452;"Cleistanthus";;"Cleistanthus";;;;;6595;;"845452-CLE-NA"
845459;"Macaranga";"thompsonii";"Macaranga thompsonii";;;;;7627;;"845459-MAC-THO"
845473;"Claoxylon";"marianum";"katteknau, katot";;;;;6590;;"845473-CLA-MAR"
845475;"Melanolepis";"multiglandulosa";"alom";;;;;7710;;"845475-MEL-MUL"
845478;"Mallotus";"tiliifolius";"Mallotus tiliifolius";;;;;7642;;"845478-MAL-TIL"
845484;"Homalanthus";"nutans";"fanuamamala";;;;;8009;;"845484-HOM-NUT"
845485;"Macaranga";"carolinensis";"bedel";;;;;7618;;"845485-MAC-CAR"
845486;"Macaranga";"grayana";"Macaranga grayana";;;;;7619;;"845486-MAC-GRA"
845487;"Macaranga";"harveyana";"lau pata";;;;;7620;;"845487-MAC-HAR"
845490;"Macaranga";"stipulosa";"lau fatu";;;;;7625;;"845490-MAC-STI"
845502;"Claoxylon";"carolinianum";"koee";;;;;6586;;"845502-CLA-CAR"
845504;"Claoxylon";"longiracemosum";"Claoxylon longiracemosum";;;;;6589;;"845504-CLA-LON"
845548;"Glochidion";"ramiflorum";"masame";;;;;7249;;"845548-GLO-RAM"
845549;"Cleistanthus";"carolinianus";"Cleistanthus carolinianus";;;;;6593;;"845549-CLE-CAR"
845555;"Glochidion";"cuspidatum";"masame";;;;;7247;;"845555-GLO-CUS"
845563;"Baccaurea";"taitensis";"Saitamu";;;;;6208;;"845563-BAC-TAI"
845564;"Flueggea";"flexuosa";"poumuli";;;;;7191;;"845564-FLU-FLE"
845567;"Cleistanthus";"insularis";"Cleistanthus insularis";;;;;6594;;"845567-CLE-INS"
845569;"Phyllanthus";"orbicularis";"Phyllanthus orbicularis";;;;;8162;;"845569-PHY-ORB"
845574;"Glochidion";"marianum";"Glochidion marianum";;;;;7248;;"845574-GLO-MAR"
845587;"Drypetes";"vitiensis";;;;;;6943;;"845587-DRY-VIT"
845591;"Drypetes";"nitida";"kevert";;;;;6941;;"845591-DRY-NIT"
845741;"Bastardiopsis";"eggersii";"Bastardiopsis eggersii";;;;;6224;;"845741-BAS-EGG"
845756;"Heritiera";"longipetiolata";"ufa halemtano";;;;;7360;;"845756-HER-LON"
845760;"Grewia";"crenata";"fau ui";;;;;7275;;"845760-GRE-CRE"
845940;"Mussaenda";;"Mussaenda";;;;;7882;;"845940-MUS-NA"
845977;"Psychotria";"rotensis";"Psychotria rotensis";;;;;8399;;"845977-PSY-ROT"
845980;"Aidia";"cochinchinensis";"Olomea";;;;;6048;;"845980-AID-COC"
845981;"Guettarda";"speciosa";"puapua";;;;;7307;;"845981-GUE-SPE"
845982;"Tarenna";"sambucina";"manunu";;;;;8737;;"845982-TAR-SAM"
845991;"Psydrax";"odorata";"alahee";;;;;8402;;"845991-PSY-ODO"
847566;"Ochna";"mossambicensis";"African bird's-eye bush";;;;;7976;;"847566-OCH-MOS"
847567;"Bruguiera";"sexangula";"Oriental mangrove";;;;;6268;;"847567-BRU-SEX"
893828;"Cerbera";"manghas";"leva";;;;;6461;;"893828-CER-MAN"
893857;"Tabernaemontana";"pandacaqui";"Pulu";;;;;8722;;"893857-TAB-PAN"
895118;"Spondias";"pinnata";"titmel";;;;;8656;;"895118-SPO-PIN"
895119;"Rhus";"taitensis";"tavai";;;;;8469;;"895119-RHU-TAI"
895371;"Terminalia";"samoensis";"talie";;;;;8759;;"895371-TER-SAM"
896176;"Diospyros";"kaki";"persimmon";;;;;6907;;"896176-DIO-KAK"
896253;"Diospyros";"ferrea";"Diospyros ferrea";;;;;6905;;"896253-DIO-FER"
896469;"Barringtonia";"racemosa";"langaasag";;;;;6221;;"896469-BAR-RAC"
896504;"Khaya";"anthotheca";"Khaya anthotheca";;;;;7499;;"896504-KHA-ANT"
896505;"Sandoricum";"koetjape";"santol, kechapi";;;;;8515;;"896505-SAN-KOE"
896735;"Elaeocarpus";"joga";"joga";;;;;6980;;"896735-ELA-JOG"
897053;"Trema";"orientalis";"oriental trema";;;;;8831;;"897053-TRE-ORI"
897104;"Guaiacum";"officinale";"lignum-vitae";;;;;7279;;"897104-GUA-OFF"
897950;"Cyathea";"lunulata";"olioli";;;;;6840;;"897950-CYA-LUN"
914434;"Cyathea";"decurrens";"olioli";;;;;6838;;"914434-CYA-DEC"
914735;"Cyathea";"truncata";"olioli";;;;;6849;;"914735-CYA-TRU"
914950;"Cyathea";"medullaris";"olioli";;;;;6841;;"914950-CYA-MED"
914968;"Cyathea";"nigricans";"kattar";;;;;6842;;"914968-CYA-NIG"
;"Abies";"shastensis";"Shasta red fir";;;;;21;;"NA-ABI-SHA"
;"Acacia";"anegadensis";"blackbrush wattle";;;;;6001;;"NA-ACA-ANE"
;"Acacia";"farnesiana";"sweet acacia";;;;;303;;"NA-ACA-FAR"
;"Acacia";"greggii";"catclaw acacia";;;;;304;;"NA-ACA-GRE"
;"Acacia";"macracantha";"porknut";;;;;6008;;"NA-ACA-MAC"
;"Acacia";"muricata";"spineless wattle";;;;;6012;;"NA-ACA-MUR"
;"Acacia";"nilotica";"gum arabic tree";;;;;6013;;"NA-ACA-NIL"
;"Acacia";"tortuosa";"poponax";;;;;6018;;"NA-ACA-TOR"
;"Acer";"barbatum";"Florida maple";;;;;311;;"NA-ACE-BAR"
;"Aglaia";"mariannensis";"Titimel";;;;;6042;;"NA-AGL-MAR"
;"Aglaia";"palauensis";"mesecheues";;;;;6043;;"NA-AGL-PAL"
;"Aglaia";"samoensis";"laga ali";;;;;6046;;"NA-AGL-SAM"
;"Aidia";"racemosa";"Aidia racemosa";;;;;6049;;"NA-AID-RAC"
;"Albizia";"falcataria";"ukall ra ngebard";;;;;6058;;"NA-ALB-FAL"
;"Albizia";"retusa";"ukall ra ngebard";;;;;6061;;"NA-ALB-RET"
;"Aleurites";"moluccana";"Indian walnut";;;;;6075;;"NA-ALE-MOL"
;"Aleurites";"trisperma";"lumbang";;;;;6078;;"NA-ALE-TRI"
;"Alnus";"rugosa";;"Aulne rugueux";"AUR";;;;;"NA-ALN-RUG"
;"Alphitonia";"carolinensis";"chelebiob, elebiong";;;;;6088;;"NA-ALP-CAR"
;"Alphitonia";"zizyphoides";"toi";;;;;6091;;"NA-ALP-ZIZ"
;"Alsophila";"bryophila";"helecho gigante de la sierra";;;;;6092;;"NA-ALS-BRY"
;"Alsophila";"portoricensis";"Alsophila portoricensis";;;;;6093;;"NA-ALS-POR"
;"Alstonia";"pacifica";"Alstonia pacifica";;;;;6096;;"NA-ALS-PAC"
;"Anacolosa";"insularis";"Anacolosa insularis";;;;;6109;;"NA-ANA-INS"
;"Antidesma";"kapuae";"Kapua china laurel";;;;;6135;;"NA-ANT-KAP"
;"Antidesma";"kusaiense";"Antidesma kusaiense";;;;;6138;;"NA-ANT-KUS"
;"Antidesma";"ponapense";"Antidesma ponapense";;;;;6142;;"NA-ANT-PON"
;"Antidesma";"sphaerocarpum";"Antidesma sphaerocarpum";;;;;6144;;"NA-ANT-SPH"
;"Antirhea";"acutata";"placa chiquitu";;;;;6146;;"NA-ANT-ACU"
;"Antirhea";"coriacea";"pegwood";;;;;6147;;"NA-ANT-COR"
;"Antirhea";"inconspicua";"Antirhea inconspicua";;;;;6148;;"NA-ANT-INC"
;"Antirhea";"lucida";"palo iloron";;;;;6149;;"NA-ANT-LUC"
;"Antirhea";"obtusifolia";"quina roja";;;;;6150;;"NA-ANT-OBT"
;"Antirhea";"portoricensis";"Puerto Rico quina";;;;;6151;;"NA-ANT-POR"
;"Antirhea";"sintenisii";"Sintenis' quina";;;;;6152;;"NA-ANT-SIN"
;"Araucaria";"excelsa";"Norfolk Island Pine";;;;;6156;;"NA-ARA-EXC"
;"Artocarpus";"nobilis";"Artocarpus nobilis";;;;;6176;;"NA-ART-NOB"
;"Arytera";"brackenridgei";"taputoi";;;;;6179;;"NA-ARY-BRA"
;"Astronidium";"navigatorum";"Astronidium navigatorum";;;;;6185;;"NA-AST-NAV"
;"Astronidium";"palauense";"meskui";;;;;6186;;"NA-AST-PAL"
;"Astronidium";"samoense";"Astronidium samoense";;;;;6188;;"NA-AST-SAM"
;"Astronidium";"subcordata";"Astronidium subcordata";;;;;6190;;"NA-AST-SUB"
;"Atuna";"racemosa";"ifi ifi";;;;;6193;;"NA-ATU-RAC"
;"Avicennia";"alba";"biut";;;;;6200;;"NA-AVI-ALB"
;"Badusa";"palauensis";"ralm";;;;;6213;;"NA-BAD-PAL"
;"Bauhinia";"binata";"Bauhinia binata";;;;;6225;;"NA-BAU-BIN"
;"Boehmeria";"virgata";"virgata";;;;;6250;;"NA-BOE-VIR"
;"Bourreria";"radula";"Bourreria radula";;;;;6253;;"NA-BOU-RAD"
;"Brugmansia";"candida";"angels-trumpet";;;;;6264;;"NA-BRU-CAN"
;"Brunellia";"comocladiifolia";"West Indian sumac";;;;;6270;;"NA-BRU-COM"
;"Buchanania";;"Buchanania";;;;;6280;;"NA-BUC-NA"
;"Buchanania";"engleriana";"omail";;;;;6277;;"NA-BUC-ENG"
;"Buchanania";"merrillii";"gasu";;;;;6278;;"NA-BUC-MER"
;"Buchanania";"palawensis";"omail, deuachel";;;;;6279;;"NA-BUC-PAL"
;"Bucida";"buceras";"gregorywood";;;;;6284;;"NA-BUC-BUC"
;"Burckella";"richii";"Burckella richii";;;;;6299;;"NA-BUR-RIC"
;"Caesalpinia";"coriaria";"divi divi";;;;;6317;;"NA-CAE-COR"
;"Caesalpinia";"kavaiensis";"uhiuhi";;;;;6318;;"NA-CAE-KAV"
;"Calophyllum";"antillanum";"Antilles calophyllum";;;;;6338;;"NA-CAL-ANT"
;"Calophyllum";"neo-ebudicum";"tamanu";;;;;6342;;"NA-CAL-NEO"
;"Calophyllum";"pelewense";"chesemolech";;;;;6343;;"NA-CAL-PEL"
;"Calyptranthes";"portoricensis";"Puerto Rico lidflower";;;;;6355;;"NA-CAL-POR"
;"Campnosperma";"brevipetiolatum";"kelela charm, kiu";;;;;6366;;"NA-CAM-BRE"
;"Canarium";"hirsutum";"mesecheues";;;;;6373;;"NA-CAN-HIR"
;"Canarium";"mafoa";"mafoa";;;;;6372;;"NA-CAN-MAF"
;"Canarium";"vitiense";"maali";;;;;6378;;"NA-CAN-VIT"
;"Canella";"winteriana";"wild cinnamon";;;;;6380;;"NA-CAN-WIN"
;"Capparis";"amplissima";"burro blanco";;;;;6383;;"NA-CAP-AMP"
;"Capparis";"baducca";"caper";;;;;6384;;"NA-CAP-BAD"
;"Capparis";"cynophallophora";"Jamaican caper";;;;;6386;;"NA-CAP-CYN"
;"Capparis";"flexuosa";"falseteeth";;;;;6387;;"NA-CAP-FLE"
;"Capparis";"hastata";"broadleaf caper";;;;;6389;;"NA-CAP-HAS"
;"Capparis";"indica";"linguam";;;;;6390;;"NA-CAP-IND"
;"Carya";"alba";"mockernut hickory";;;;;409;;"NA-CAR-ALB"
;"Carya";"carolinae-septentrionalis";"southern shagbark hickory";;;;;413;;"NA-CAR-CAR"
;"Carya";"ovalis";"red hickory";;;;;412;;"NA-CAR-OVA"
;"Casearia";"cauliflora";"keuert";;;;;6405;;"NA-CAS-CAU"
;"Cassia";"siamea";"kassod tree";;;;;6420;;"NA-CAS-SIA"
;"Cassine";"xylocarpa";"marbletree";;;;;6425;;"NA-CAS-XYL"
;"Casuarina";"lepidophloia";"belah";;;;;857;;"NA-CAS-LEP"
;"Casuarina";"litorea";"gagu,australian pine";;;;;6437;;"NA-CAS-LIT"
;"Ceiba";"acuminata";"pochote";;;;;6447;;"NA-CEI-ACU"
;"Celtis";"paniculata";"Celtis paniculata";;;;;6452;;"NA-CEL-PAN"
;"Cerbera";"dilatata";"chuti";;;;;6459;;"NA-CER-DIL"
;"Cerbera";"floribunda";"emeridech";;;;;6460;;"NA-CER-FLO"
;"Cerbera";"spp";"Cerbera spp";;;;;6463;;"NA-CER-SPP"
;"Cereus";;"sweetpotato cactus";;;;;6470;;"NA-CER-NA"
;"Chamaecyparis";"nootkatensis";"Alaska yellow-cedar";;;;;42;;"NA-CHA-NOO"
;"Chamaesyce";;"sandmat";;;;;6496;;"NA-CHA-NA"
;"Chamaesyce";"articulata";"jointed sandmat";;;;;6481;;"NA-CHA-ART"
;"Chamaesyce";"atrococca";"koko";;;;;6482;;"NA-CHA-ATR"
;"Chamaesyce";"celastroides";"ekoko";;;;;6483;;"NA-CHA-CEL"
;"Chamaesyce";"herbstii";"Herbsts sandmat";;;;;6492;;"NA-CHA-HER"
;"Chamaesyce";"kuwaleana";"kokomalei";;;;;6493;;"NA-CHA-KUW"
;"Chamaesyce";"olowaluana";"alpine sandmat";;;;;6494;;"NA-CHA-OLO"
;"Chamaesyce";"rockii";"Koolau Range sandmat";;;;;6495;;"NA-CHA-ROC"
;"Chionanthus";"vitiensis";"vitiensis";;;;;6525;;"NA-CHI-VIT"
;"Chione";"seminervis";"puntaj jayuya";;;;;6526;;"NA-CHI-SEM"
;"Chlorophora";"excelsa";"african teak";;;;;6529;;"NA-CHL-EXC"
;"Chorisia";"speciosa";"silk-floss tree";;;;;6532;;"NA-CHO-SPE"
;"Cibotium";"heleniae";"Hawaiian tree fern";;;;;6545;;"NA-CIB-HEL"
;"Cinnamomum";"aromaticum";"cassia";;;;;6554;;"NA-CIN-ARO"
;"Cinnamomum";"carolinense";"ochod";;;;;6557;;"NA-CIN-CAR"
;"Cinnamomum";"pedatinervium";"ochod";;;;;6561;;"NA-CIN-PED"
;"Citharexylum";"fruticosum";"Florida fiddlewood";;;;;859;;"NA-CIT-FRU"
;"Citronella";"samoensis";"samoensis";;;;;6570;;"NA-CIT-SAM"
;"Citrus";"aurantifolia";"Lime (Tipolo)";;;;;6572;;"NA-CIT-AUR"
;"Citrus";"grandis";"grapefruit, kahet magas";;;;;6578;;"NA-CIT-GRA"
;"Citrus";"mitis";"calamondin, kingkang";;;;;6583;;"NA-CIT-MIT"
;"Citrus";"xaurantiifolia";"key lime";;;;;6573;;"NA-CIT-XAU"
;"Citrus";"xaurantium";"sour orange";;;;;6574;;"NA-CIT-XAUR"
;"Citrus";"xlimon";"lemon";;;;;6575;;"NA-CIT-XLI"
;"Citrus";"xparadisi";"grapefruit";;;;;6576;;"NA-CIT-XPA"
;"Citrus";"xsinensis";"sweet orange";;;;;6577;;"NA-CIT-XSI"
;"Claoxylon";"fallax";"Claoxylon fallax";;;;;6588;;"NA-CLA-FAL"
;"Clermontia";"leptoclada";"oha wai nui Clermontia";;;;;6596;;"NA-CLE-LEP"
;"Clermontia";"singuliflora";"Clermontia singuliflora";;;;;6627;;"NA-CLE-SIN"
;"Clerodendrum";"aculeatum";"haggarbush";;;;;6631;;"NA-CLE-ACU"
;"Clidemia";"cymosa";"Clidemia cymosa";;;;;6641;;"NA-CLI-CYM"
;"Clusia";;"attorney";;;;;6652;;"NA-CLU-NA"
;"Cnemidaria";"horrida";"deepwoods fern";;;;;6653;;"NA-CNE-HOR"
;"Colona";"scabra";"uab, chuchab";;;;;6691;;"NA-COL-SCA"
;"Commersonia";"bartramia";"Mao";;;;;6703;;"NA-COM-BAR"
;"Cordia";"aspera";"Tou";;;;;6729;;"NA-COR-ASP"
;"Cordia";"micronesica";"Cordia micronesica";;;;;6736;;"NA-COR-MIC"
;"Cordia";"rupicola";"Puerto Rico manjack";;;;;6739;;"NA-COR-RUP"
;"Cornus";"stonolifera";;"Cornouiller stolonifère";"COR";;;;;"NA-COR-STO"
;"Crataegus";"dilatata";"broadleaf hawthorn";;;;;506;;"NA-CRA-DIL"
;"Crataegus";"pedicellata";"scarlet hawthorn";;;;;509;;"NA-CRA-PED"
;"Crataegus";"spp.";"Hawthorn";;;128;"Ht";;;"NA-CRA-SPP"
;"Crossostylis";"biflora";"Saitamu";;;;;6769;;"NA-CRO-BIF"
;"Cryptocarya";"elegans";"laulilii";;;;;6779;;"NA-CRY-ELE"
;"Cryptocarya";"oreophila";"Cryptocarya oreophila";;;;;6778;;"NA-CRY-ORE"
;"Cryptocarya";"turbinata";"laulilii";;;;;6784;;"NA-CRY-TUR"
;"Cupressus";"arizonica";"Arizona cypress";;;;;51;;"NA-CUP-ARI"
;"Cupressus";"bakeri";"Baker or Modoc cypress";;;;;52;;"NA-CUP-BAK"
;"Cupressus";"forbesii";"Tecate cypress";;;;;53;;"NA-CUP-FOR"
;"Cupressus";"lusitanica";"cedar-of-Goa";;;;;6795;;"NA-CUP-LUS"
;"Cupressus";"macnabiana";"MacNab's cypress";;;;;56;;"NA-CUP-MAC"
;"Cupressus";"macrocarpa";"Monterey cypress";;;;;54;;"NA-CUP-MACR"
;"Cupressus";"sargentii";"Sargent's cypress";;;;;55;;"NA-CUP-SAR"
;"Cyanea";;"cyanea";;;;;6828;;"NA-CYA-NA"
;"Cyathea";"ponapeana";"kattar";;;;;6844;;"NA-CYA-PON"
;"Cyclophyllum";"barbatum";"ola";;;;;6855;;"NA-CYC-BAR"
;"Cyphomandra";"betacea";"tree-tomato";;;;;6860;;"NA-CYP-BET"
;"Cyrtandra";"ramosissima";"Cyrtandra";;;;;6864;;"NA-CYR-RAM"
;"Dendrocnide";"harveyi";"salato";;;;;6885;;"NA-DEN-HAR"
;"Dictyosperma";"album";"redpalm";;;;;6891;;"NA-DIC-ALB"
;"Diospyros";"discolor";"Mabolo";;;;;6902;;"NA-DIO-DIS"
;"Diospyros";"ebenaster";"Black sapote";;;;;6903;;"NA-DIO-EBE"
;"Diospyros";"elliptica";"anume";;;;;6904;;"NA-DIO-ELL"
;"Diospyros";"samoensis";"auauli";;;;;6910;;"NA-DIO-SAM"
;"Discocalyx";"ponapensis";"otot";;;;;6921;;"NA-DIS-PON"
;"Dracaena";"multiflora";"Dracaena multiflora";;;;;6933;;"NA-DRA-MUL"
;"Dubautia";"demissifolia";"Dubautia";;;;;6944;;"NA-DUB-DEM"
;"Dubautia";"fallax";"Dubautia";;;;;6945;;"NA-DUB-FAL"
;"Dubautia";"montana";"Dubautia";;;;;6946;;"NA-DUB-MON"
;"Dysoxylum";"maota";"maota";;;;;6969;;"NA-DYS-MAO"
;"Dysoxylum";"samoense";"mamala";;;;;6970;;"NA-DYS-SAM"
;"Elaeocarpus";"floridanus";"`a`mati`e";;;;;6977;;"NA-ELA-FLO"
;"Elaeocarpus";"graeffei";"Elaeocarpus graeffei";;;;;6978;;"NA-ELA-GRA"
;"Elaeocarpus";"grandis";"sapatua";;;;;6979;;"NA-ELA-GRAN"
;"Elaeocarpus";"kerstingianus";"Elaeocarpus kerstingianus";;;;;6981;;"NA-ELA-KER"
;"Elaeocarpus";"kusanoi";"maratte, opop";;;;;6982;;"NA-ELA-KUS"
;"Elaeocarpus";"tonganus";"aamatie";;;;;6984;;"NA-ELA-TON"
;"Elaeocarpus";"ulianus";"Elaeocarpus";;;;;6985;;"NA-ELA-ULI"
;"Elattostachys";"falcata";"taputoi";;;;;6990;;"NA-ELA-FAL"
;"Erythrina";"berteriana";"machete";;;;;7004;;"NA-ERY-BER"
;"Erythrospermum";"acuminatissimum";"acuminatissimum";;;;;7017;;"NA-ERY-ACU"
;"Eucalyptus";"hemiphloia";"white box";;;;;7041;;"NA-EUC-HEM"
;"Eugenia";"aquea";"edebsachel, chedebsachel";;;;;7059;;"NA-EUG-AQU"
;"Eugenia";"caryophyllus";"cloves";;;;;7065;;"NA-EUG-CAR"
;"Eugenia";"javanica";"macupa, wax apple";;;;;7078;;"NA-EUG-JAV"
;"Eugenia";"malaccensis";"makupa, malay apple";;;;;7082;;"NA-EUG-MAL"
;"Eugenia";"nitida";"Eugenia nitida";;;;;7086;;"NA-EUG-NIT"
;"Eugenia";"palauensis";"orenged";;;;;7087;;"NA-EUG-PAL"
;"Eugenia";"stelechantha";"luluhut";;;;;7099;;"NA-EUG-STE"
;"Eugenia";"suzukii";"rebotel";;;;;7101;;"NA-EUG-SUZ"
;"Eugenia";"xerophytica";"aridland stopper";;;;;7105;;"NA-EUG-XER"
;"Euodia";;"Euodia";;;;;7127;;"NA-EUO-NA"
;"Euodia";"hortensis";"Euodia hortensis";;;;;7123;;"NA-EUO-HOR"
;"Euodia";"nitida";"kertub";;;;;7124;;"NA-EUO-NIT"
;"Euodia";"palawensis";"beror";;;;;7125;;"NA-EUO-PAL"
;"Euodia";"ponapensis";"Euodia ponapensis";;;;;7126;;"NA-EUO-PON"
;"Euodia";"trichantha";"Euodia trichantha";;;;;7128;;"NA-EUO-TRI"
;"Euphoria";"longana";"Longan";;;;;7117;;"NA-EUP-LON"
;"Exorrhiza";"ponapensis";"kotop";;;;;7133;;"NA-EXO-PON"
;"Fagraea";"ksid";"ksid";;;;;7142;;"NA-FAG-KSI"
;"Family Arecaceae";"not listed above";"other palms";;;;;915;;"NA-FAM-NOT"
;"Ficus";;"fig";;;;;7171;;"NA-FIC-NA"
;"Ficus";"obliqua";"aoa";;;;;7163;;"NA-FIC-OBL"
;"Ficus";"scabra";"mati vao";;;;;7169;;"NA-FIC-SCA"
;"Ficus";"stahlii";"jaguey";;;;;7173;;"NA-FIC-STA"
;"Ficus";"uniauriculata";"mati";;;;;7178;;"NA-FIC-UNI"
;"Ficus";"virens";"higo";;;;;7179;;"NA-FIC-VIR"
;"Finschia";"chloroxantha";"Finschia chloroxantha";;;;;7180;;"NA-FIN-CHL"
;"Frangula";"californica";"California buckthorn";;;;;7200;;"NA-FRA-CAL"
;"Frangula";"sphaerosperma";"West Indian buckthorn";;;;;7202;;"NA-FRA-SPH"
;"Garcinia";"matsudai";"tilol";;;;;7215;;"NA-GAR-MAT"
;"Garcinia";"ponapensis";"konpuil";;;;;7217;;"NA-GAR-PON"
;"Garcinia";"rumiyo";"tilol";;;;;7219;;"NA-GAR-RUM"
;"Garuga";"floribunda";"manuai vivao";;;;;7229;;"NA-GAR-FLO"
;"Geniostoma";"rupestre";"taipoipo";;;;;7233;;"NA-GEN-RUP"
;"Gironniera";"celtidifolia";"Gironniera celtidifolia";;;;;7241;;"NA-GIR-CEL"
;"Gmelina";"elliptica";"belau";;;;;7251;;"NA-GME-ELL"
;"Gmelina";"palawensis";"blacheos";;;;;7252;;"NA-GME-PAL"
;"Gomidesia";"lindeniana";"grand merisier";;;;;7258;;"NA-GOM-LIN"
;"Goniothalamus";"carolinensis";"Goniothalamus carolinensis";;;;;7260;;"NA-GON-CAR"
;"Guajacum";"sanctum";"holywood";;;;;7280;;"NA-GUA-SAN"
;"Guamia";"mariannae";"paipai";;;;;7282;;"NA-GUA-MAR"
;"Guioa";;"Guioa";;;;;7312;;"NA-GUI-NA"
;"Guioa";"rhoifolia";"rhoifolia";;;;;7311;;"NA-GUI-RHO"
;"Gulubia";"palauensis";"bochela uchererak, uch";;;;;7313;;"NA-GUL-PAL"
;"Gyrocarpus";"americanus";"vilivili";;;;;7319;;"NA-GYR-AME"
;"Halesia";"parviflora";"little silverbell";;;;;583;;"NA-HAL-PAR"
;"Haplolobus";"floribundus";"Haplolobus floribundus";;;;;7332;;"NA-HAP-FLO"
;"Hedycarya";;"Hedycarya";;;;;7340;;"NA-HED-NA"
;"Hedycarya";"denticulata";"denticulata";;;;;7338;;"NA-HED-DEN"
;"Hedyotis";"fosbergii";"Fosbergs starviolet";;;;;7343;;"NA-HED-FOS"
;"Hedyotis";"hillebrandii";"manono";;;;;7344;;"NA-HED-HIL"
;"Hedyotis";"terminalis";"variable starviolet";;;;;7346;;"NA-HED-TER"
;"Heliocarpus";"popayanensis";"white moho";;;;;7349;;"NA-HEL-POP"
;"Hernandia";"moerenhoutiana";"pipi";;;;;7363;;"NA-HER-MOE"
;"Hernandia";"nymphaeifolia";"pua, Chinese lantern tree";;;;;7364;;"NA-HER-NYM"
;"Hernandia";"ovigera";"Hernandia ovigera";;;;;7365;;"NA-HER-OVI"
